식당(ID),식당명,지점명,지역명,네이버평점
173268,물고기식당,,미추홀구,4.3
173269,굿푸드,,부평구,4.31
173274,올리브레스토랑,,연수구,5
173276,필바든치킨,간석한진점,남동구,4.37
173277,본도시락,인천주안점,미추홀구,4.49
173278,북경중화요리,,부평구,4.27
173283,유정,,연수구,4.33
173285,육쌈냉면,부평점,부평구,4.3
173286,흑룡,용현점,미추홀구,4.58
173289,하남돼지집,인천삼산점,부평구,4.51
173291,모자온달,주안점,미추홀구,4.38
173295,내고향왕만두,인천부평점,부평구,5
173297,코코스김밥,본점,남동구,4.46
173298,디델리,,미추홀구,4.55
173302,뿔발,부평점,부평구,
173303,국수마을,,남동구,4.51
173306,주해식당,,미추홀구,4.5
173310,송탄특부대찌개,부평본점,부평구,4.05
173311,디스낵,,중구,
173312,함평육회 탕탕탕,,연수구,4.4
173313,오봉상회,,남동구,
173315,대박포차,,미추홀구,4.08
173319,이곳에수제꼬치다,십정점,부평구,
173321,선학골,,연수구,4.41
173322,김밥천국,논현점,남동구,4.3
173323,맘스터치,신포점,중구,4.37
173327,파리바게뜨,서구신현점,서구,4.36
173330,선카페,,연수구,
173331,신안한식부페식당,,중구,4.07
173332,남해수산,,미추홀구,4.34
173335,파리바게뜨,검단2지구점,서구,4.39
173337,뜨락,,연수구,4.19
173339,또와기사식당,,미추홀구,4.16
173340,타르트야,신포시장 본점,중구,4.47
173347,파리바게뜨,신검단사거리점,서구,4.49
173349,국수한그릇,,중구,4.3
173353,마라덕후,,남동구,
173355,송바돔,본점,연수구,4.44
173359,물레방아,,미추홀구,4
173363,김밥천국,만수점,남동구,4.28
173365,한양왕족발,,부평구,4.67
173371,속초횟집,,미추홀구,4.41
173375,롯데리아,공항신도시점,중구,4.37
173377,닭갈비참숯쭈꾸미,,부평구,4.23
173385,동행,,부평구,4.5
173392,맵꼬만명태찜&육개장,산곡점,부평구,4.26
173393,파리바게뜨,신포시장점,중구,4.49
173401,화로공숯불구이,,부평구,
173404,회사랑,,남동구,4.08
173405,접시꽃보쌈,인천송도점,연수구,3.95
173409,성진순대국,,부평구,4.54
173412,가메이,,미추홀구,4.52
173413,다미,관교점,남동구,4.17
173418,본죽,삼산미래타운점,부평구,4.45
173421,지리산토종흑돼지,,남동구,4.47
173422,뉴욕부대찌개,,연수구,4.32
173427,네네치킨,구월점,남동구,4.62
173428,오크우드프리미어인천 오크레스토랑,,연수구,4.49
173434,돈소식당,,남동구,4.33
173435,장금수부대찌개,옥련점,연수구,4.31
173442,펀비어킹,인천모래내점,남동구,4.25
173443,자리,,연수구,4.67
173448,주,,연수구,
173451,정원한식부페,,서구,
173453,청진동해장국,본점,미추홀구,4.16
173455,백채,연수점,연수구,4.34
173458,별이네김밥,,서구,5
173460,카페봉구,,미추홀구,
173462,소래버섯나라,도림점,남동구,4.42
173463,맘스터치,송도신도시점,연수구,4.43
173466,밥통,청라본점,서구,4.3
173467,구구곱창,주안점,미추홀구,4.17
173469,본죽,길병원암센터점,남동구,4.27
173470,옥골숙이네,,연수구,4.71
173473,왕가네 양푼이 닭도리탕,,중구,
173475,청해아구찜,,미추홀구,4.43
173477,팔도한옥집,,남동구,4.42
173478,비스트로 콩스탕스,,연수구,4.85
173480,올데이인더키친,,중구,4.61
173485,꽃불 불고기에 꽃히다,,미추홀구,
173487,서문찜 해물칼국수,,남동구,4.28
173488,토속전마당,,서구,4.8
173494,딕인차이나,,미추홀구,4.38
173497,맘스집밥,,연수구,5
173503,진푸드,,미추홀구,
173505,둘둘치킨,석남점,서구,4.21
173512,장모족발,인천송도점,연수구,4.36
173518,브라운돈까스,연수점,연수구,4.5
173524,왕서방,,중구,4.34
173531,먹거리장터,,부평구,4.72
173534,영종손두부마을,,중구,4.5
173535,3일,,연수구,
173538,경화루,,서구,4.45
173540,소백산술도가,인천본점,남동구,4.28
173541,마파도횟집,,부평구,4.29
173544,어머니가차린밥상,,중구,3.92
173547,우리소 우리돼지,,서구,4.53
173549,미루숯불갈비,,남동구,4.4
173554,그램그램,청학점,연수구,4.4
173559,옛뜰칼국수,,부평구,4.67
173562,미두야,2호점,연수구,4.64
173563,페리카나,학익점,미추홀구,
173565,신작로,,중구,
173572,성원멸치국수,,미추홀구,4.28
173573,태원잔치국수,,중구,4.43
173575,시골집,,서구,4.52
173577,차이나펍,,연수구,4.41
173579,새로운볼테기찜.탕,,부평구,4.38
173581,하누곱도리,,미추홀구,
173583,옛고을,,중구,
173584,이상한포차,,서구,3.92
173587,서유기,주안1호점,미추홀구,4.27
173588,본죽,부개역점,부평구,4.37
173590,김밥천국,서창점,남동구,4.4
173591,처녀회관,,중구,
173593,소반가강릉해변막국수,,서구,4.34
173595,만세치킨호프,부개점,부평구,4.18
173597,고기천왕,,미추홀구,4.57
173599,삼겹살대희,본점,남동구,4.71
173603,명태명가,당하점,서구,4.35
173605,황가네맛집,,중구,4.34
173607,맘스터치,삼산점,부평구,4.28
173610,호치킨,,연수구,4.31
173611,김밥천국,장수점,남동구,4.2
173614,인천집,,서구,4.34
173616,대풍꽃게맛집,,중구,4.49
173620,브런치 밀라노,,연수구,4.46
173623,최복남직화쭈꾸미명가,서인천점,서구,4.47
173624,시골막창,,중구,4.6
173636,회마실셀프수산,,연수구,4.4
173638,감자탕의본심,동인천점,중구,4.4
173642,복주는쉐프,본점,남동구,4.42
173644,오늘은남도로,,부평구,4.35
173649,행운국시집,,연수구,4.6
173650,피자알볼로,석남점,서구,4.5
173659,맛골격포아구찜,,미추홀구,4
173661,솥뚜껑삼겹살쌈밥,,서구,4.42
173662,카미,,연수구,
173666,남원추어탕,,남동구,4.37
173668,송도한식뷔페,,중구,4.06
173672,피자스쿨,마전점,서구,4.48
173673,돈치킨,제물포점,미추홀구,4.32
173676,그린힐,,연수구,
173679,공항가든,,중구,4.6
173683,티바두마리치킨,신현점,서구,4.15
173684,친구처럼 호프광장,,미추홀구,4.21
173690,틈카페,,부평구,4.54
173691,송학국수,,중구,4.47
173694,호식이두마리치킨,검암점,서구,4.53
173696,삼국집,석바위점,미추홀구,4.34
173697,양촌리화로구이,,남동구,4.14
173698,제주까망돼지,연수역점,연수구,4.4
173701,조선만두,삼산본점,부평구,4.34
173702,전라도대왕조개구이랑칼국수,,중구,4.75
173708,스시이와,,연수구,4.34
173714,무지개맥주,당하점,서구,
173715,한우광장,,연수구,4.56
173717,피자스쿨,학익점,미추홀구,4.48
173719,숨비소리,,남동구,
173720,촌가닭알탕,,부평구,
173723,인천생갈비,,연수구,
173725,통큰무한삼겹,검암점,서구,4.38
173727,황소반점,주안점,미추홀구,4.21
173729,유가네한우곰탕,,남동구,4.28
173733,승봉선창횟집,송도점,연수구,4.23
173734,개성원조손만두,,서구,4.49
173736,성원해장국,,미추홀구,4
173739,박서방우동이랑짜장이랑,,부평구,4.62
173740,서동청국장,시청점,남동구,4.4
173743,닭고,,연수구,4.45
173746,도야꽃집,,부평구,
173752,장금수부대찌개,간석점,남동구,4.52
173755,장금수부대찌개,신기점,미추홀구,4.5
173756,큰맘할매순대국,경인센터점,부평구,3.97
173760,황제육회,송도점,연수구,4.5
173761,봉이네백반,,남동구,4.44
173765,피자마루,검단점,서구,4.45
173767,대왕생선조림,,부평구,4.47
173768,꽃피는꽃삼겹,,미추홀구,4.72
173773,왕십리 소곱창,,남동구,4.31
173774,마루,,연수구,4.25
173775,굽네치킨,청라1호점,서구,4.42
173777,성원아구찜,,미추홀구,4.58
173778,염박사정육식당&갈비탕,청천점,부평구,4.37
173782,하늘 아래에,,연수구,5
173783,숙성의미 껍데기,청라점,서구,4.22
173786,순자네홍두깨손칼국수,,미추홀구,3.95
173788,부산아지매국밥,송도점,연수구,4.38
173794,왕마루,,미추홀구,4.35
173800,김밥천국,용현점,미추홀구,4.13
173804,곱창이야기,인천송도점,연수구,4.4
173811,호미 불닭발,인천연수점,연수구,4.42
173815,대박조개구이,,중구,4.19
173817,쪼끼쪼끼,,서구,4.47
173819,네네치킨,연수2동3동점,연수구,4.49
173827,해솜맛집,,남동구,4.3
173828,짜우탕,,연수구,4.28
173834,돈치킨,검단오류점,서구,4.55
173835,야끼화로,송도점,연수구,4.55
173837,수준이다른치킨,미추홀센터점,미추홀구,
173842,토모 이자카야,,부평구,4.26
173843,일신우일신,,연수구,4.39
173844,이화순대,,미추홀구,4.33
173849,해바라기정육식당,,부평구,4.19
173851,기분조은날,,연수구,4.5
173854,봉평순대국,,미추홀구,4.25
173856,등대김밥,,남동구,4.16
173859,라마다펍9,,연수구,4.14
173865,홍천화로숯불닭갈비,용현점,미추홀구,4.71
173866,한결컴퍼니,,남동구,
173870,오돈,,연수구,4.33
173876,정든한우소머리국밥,직영점,남동구,4.43
173883,왕족발,,미추홀구,
173891,제주 연탄구이,,미추홀구,4.59
173896,장가네밥상,,연수구,4.42
173899,영월국묵전메밀촌,,서구,4.3
173901,생오리회관,,미추홀구,2.75
173904,피자스쿨,모래내시장점,남동구,4.37
173906,왕대박포차,,부평구,4.46
173908,오빠들이만든떡볶이,연수점,연수구,4.38
173913,덕원대구탕,,미추홀구,4.47
173915,북창동순두부,삼산직영점,부평구,4.33
173921,이복집,,연수구,4.27
173923,커피베이,홈플러스인하점,미추홀구,4.46
173925,돈추,,부평구,4.4
173928,수피자,구월동점,남동구,4.63
173932,59쌀피자,,연수구,4.63
173936,신비식당,,미추홀구,
173937,모미락,동암점,부평구,
173939,전주전집,,중구,4.5
173940,피자나눔터,간석점,남동구,4.42
173944,천사곱창,검단점,서구,4.37
173946,얼레꼴레만두,,미추홀구,4.28
173947,오구쌀피자,만수점,남동구,
173949,대장금,,부평구,4.38
173953,커피어(coffeer),,서구,
173955,파리바게뜨,인천길병원점,남동구,4.37
173956,세종회수산,,부평구,4.52
173960,석남양갈비 양꼬치,,서구,4.32
173962,준베이커리,,남동구,4.22
173963,웰빙엄마손꼬마김밥,,부평구,4.35
173969,콘레드커피,인하대점,미추홀구,4.42
173970,파리바게뜨,,남동구,
173974,마포깡통구이,,서구,4.62
173977,파리바게뜨,인천서창점,남동구,4.39
173978,감탄떡볶이,용현점,미추홀구,4.3
173981,대장금 한식푸드,,부평구,
173984,지지미양막걸리군,,남동구,4.5
173986,향수 커피숍,,미추홀구,
173991,배떡,서구청점,서구,
173993,취반,,남동구,4.14
173995,우리손칼국수,,미추홀구,4.04
174001,다기몽옛날통닭검단점,,서구,
174003,이영애 해물찜가,,중구,
174004,공원식당,,남동구,5
174006,신기먹방,,미추홀구,4.31
174011,굽네치킨동암점,동암점,부평구,4.34
174013,아랜역물닭갈비,구월점,남동구,4.23
174015,또찜,신포직영점,중구,4.56
174016,브레드오븐,본점,미추홀구,4.33
174018,오구쌀피자,부개점,부평구,
174020,만의골종가집,,남동구,4.34
174022,김밥천국,신포점,중구,3.75
174026,신기도넛츠,,미추홀구,4.43
174027,복래각,,부평구,4.37
174031,김밥타임,,남동구,4.11
174034,파리바게뜨,간석풍림점,미추홀구,4.25
174038,풍미감자탕,,남동구,4.36
174039,두루찌개 문어집,서구청직영점,서구,4.33
174047,도화식당,,미추홀구,
174055,불티닭발,,남동구,4.6
174056,활어회집,,미추홀구,4.67
174059,시골분식,,중구,5
174063,삼시세끼한식뷔페,,남동구,4.45
174065,홍어촌,,미추홀구,4.15
174069,제주연탄고기,,중구,4.67
174071,굽네치킨,구월점,남동구,4.36
174072,맥주세상,,미추홀구,3.25
174077,서해수산,,중구,4.39
174081,포도청,,미추홀구,4.42
174085,홍두깨칼국수,,중구,4.33
174087,지미원,,미추홀구,4
174094,명동호프,,중구,
174095,메이찬,,연수구,4.48
174096,철다리 영양탕,본점,미추홀구,4.36
174099,설빙,모래내시장점,남동구,4.45
174103,카페연안,,중구,4.25
174104,네네치킨,청학점,연수구,4.33
174105,본죽,인천학산사거리점,미추홀구,4.34
174107,명태어장,만수점,남동구,4.29
174110,만복당,,중구,4.35
174112,소문난 통닭,,미추홀구,4.53
174113,장어꾼,간석점,남동구,
174117,차콜그릴,,중구,4.36
174119,주안호프,,미추홀구,
174120,마라도참치,,남동구,4.54
174125,구운몽,,중구,4.57
174129,면사무소,,남동구,4.51
174133,레몬,,중구,4.41
174137,가정식백반,,미추홀구,
174139,푸전집,,남동구,5
174140,이병웅아우성짬뽕,검단점,서구,4.24
174145,별미동태.생태요리 전문점,,중구,4.26
174150,체리부로닭집,,서구,4.41
174151,마쯔리,,미추홀구,4.83
174152,조림조림,구월동 본사직영점,남동구,4.48
174155,행복이 가득한집,본점,중구,4.72
174157,대학로족발,서구청본점,서구,4.31
174158,대호식당,,미추홀구,4.28
174159,정든닭발,인천구월점,남동구,4.4
174163,59쌀피자,공항신도시점,중구,4.4
174164,그릴드삼겹,석남점,서구,4.51
174165,올래올래,,미추홀구,
174166,한우물,,남동구,4.46
174168,으뜸이감자탕,,서구,4.41
174170,인천브릿지 커피,,중구,
174174,소문난분식,,남동구,5
174175,백세산전복삼계탕,,미추홀구,4.13
174183,석정껍데기소금구이,,미추홀구,4.48
174184,팔팔소곱창8800,본점 만수점,남동구,4.42
174185,부흥식당,,부평구,
174193,또또오리,,남동구,4.36
174197,만수복정,,연수구,4.65
174201,팔도향 샤브샤브부페,구월본점,남동구,4.53
174212,신포공갈빵,,중구,4.34
174216,바버32,,연수구,4.74
174219,투다리,만수3지구점,남동구,3.85
174221,가현산 장수촌,,서구,4.54
174222,숭의갈비,,미추홀구,4.66
174223,영종도 박양우 커피집,,중구,4.36
174226,야할라,,연수구,4.44
174229,홍대개미,구월점,남동구,4.37
174232,그곳에가면,,미추홀구,3.79
174239,원칼국수,본점,남동구,4.26
174241,작은맥주집,,부평구,4.4
174242,두부가,,서구,4.5
174243,전주맛집,,미추홀구,5
174246,족발야시장,송도점,연수구,4.36
174249,대부도바지락손칼국수,,남동구,4.29
174250,해물나라,,부평구,4.54
174251,교동짬뽕,,서구,4.32
174253,동추원 불고기,,미추홀구,
174254,엔제리너스,인천월미점,중구,4.39
174255,육공구참숯화로구이,,연수구,4.54
174258,치어스,간석북부역점,남동구,4.31
174259,상미김밥,청라점,서구,
174262,갈산갈비,,부평구,4.39
174263,새참마당,신포지하상가점,중구,4.5
174267,노다지풍천장어민물매운탕,,남동구,4.29
174268,우정식당,,서구,4.71
174270,스시쥰,용현점,미추홀구,4.41
174271,대우식당,,부평구,3.67
174274,선한이웃카페,,중구,4.19
174276,돼지네식당,,남동구,4.75
174279,정가네막창,,부평구,4.13
